id	id_jln_bdg	bobot
1209311917	jln_1299	0.997110995
1209311922	jln_1299	0.002889005
1209311917	jln_1300	1
1209311603	jln_1301	0.095275289
1209311604	jln_1301	0.044580686
1209311608	jln_1301	0.660575837
1209311609	jln_1301	0.199568188
1209311608	jln_1302	1
1209311608	jln_1303	1
1209311608	jln_1304	1
1209311608	jln_1305	1
1209311608	jln_1306	1
1209312522	jln_1307	1
1209312702	jln_1308	0.33892203
1209312703	jln_1308	0.66107797
1209312411	jln_1309	0.857182654
1209312412	jln_1309	0.142817346
1209312421	jln_1310	1
1209311922	jln_1311	0.835530378
1209311923	jln_1311	0.155786879
1209313302	jln_1311	0.008682742
1209311622	jln_1312	1
1209312416	jln_1313	0.297847366
1209312417	jln_1313	0.702152634
1209311623	jln_1314	1
1209313301	jln_1315	1
1209313306	jln_1316	1
1209313301	jln_1317	1
1209313301	jln_1318	1
1209313301	jln_1319	0.558370845
1209313306	jln_1319	0.441629155
1209311625	jln_1320	1
1209311804	jln_1321	1
1209312417	jln_1322	0.76382538
1209312422	jln_1322	0.23617462
1209311622	jln_1323	0.495001863
1209311624	jln_1323	0.504998137
1209311622	jln_1324	1
1209312703	jln_1325	1
1209312703	jln_1326	1
1209311809	jln_1327	1
1209312416	jln_1328	1
1209312804	jln_1329	0.190402042
1209312805	jln_1329	0.809597958
1209311618	jln_1330	0.820531583
1209311619	jln_1330	0.179468417
1209312522	jln_1331	1
1209312705	jln_1332	0.668104213
1209312801	jln_1332	0.331895787
1209312705	jln_1333	0.429120567
1209312801	jln_1333	0.570879433
1209312521	jln_1334	0.494183039
1209312705	jln_1334	0.472926232
1209312801	jln_1334	0.032890729
1209312705	jln_1335	0.251605209
1209312801	jln_1335	0.748394791
1209312801	jln_1336	1
1209312801	jln_1337	1
1209312801	jln_1338	1
1209312801	jln_1339	1
1209312425	jln_1340	0.229288672
1209312521	jln_1340	0.231211548
1209312705	jln_1340	0.53949978
1209312414	jln_1341	0.346043684
1209312415	jln_1341	0.653956316
1209314101	jln_1342	1
1209312711	jln_1343	1
1209312711	jln_1344	1
1209312711	jln_1345	1
1209312522	jln_1346	1
1209312406	jln_1347	1
1209312502	jln_1348	1
1209312502	jln_1349	1
1209312502	jln_1350	1
1209312502	jln_1351	1
1209312502	jln_1352	1
1209312502	jln_1353	1
1209312502	jln_1354	1
1209312502	jln_1355	1
1209312502	jln_1356	1
1209312502	jln_1357	1
1209312502	jln_1358	1
1209312423	jln_1359	1
1209311913	jln_1360	0.640261249
1209311914	jln_1360	0.359738751
1209311913	jln_1361	1
1209311913	jln_1362	1
1209311913	jln_1363	1
1209311913	jln_1364	1
1209312417	jln_1365	0.477237696
1209312418	jln_1365	0.522762213
1209311903	jln_1366	1
1209311902	jln_1367	0.294718981
1209311903	jln_1367	0.705281019
1209311908	jln_1368	0.263801395
1209311909	jln_1368	0.21229235
1209311913	jln_1368	0.029393015
1209311914	jln_1368	0.49451324
1209311618	jln_1369	0.609430915
1209311623	jln_1369	0.390569085
1209311903	jln_1370	1
1209312702	jln_1371	1
1209312702	jln_1372	1
1209311618	jln_1373	0.456379597
1209311622	jln_1373	0.147833502
1209311623	jln_1373	0.395786901
1209311622	jln_1374	1
1209312424	jln_1375	1
1209311615	jln_1376	1
1209311624	jln_1377	1
1209311622	jln_1378	0.930472616
1209311902	jln_1378	0.069527384
1209311620	jln_1379	1
1209311520	jln_1380	0.65981632
1209311525	jln_1380	0.34018368
1209312502	jln_1381	1
1209312502	jln_1382	1
1209312502	jln_1383	1
1209312502	jln_1384	1
1209312502	jln_1385	0.45761312
1209312503	jln_1385	0.54238688
1209311625	jln_1386	0.062510345
1209312421	jln_1386	0.937489655
1209311609	jln_1387	1
1209311609	jln_1388	1
1209311609	jln_1389	1
1209311609	jln_1390	1
1209311609	jln_1391	0.877482732
1209311614	jln_1391	0.122517268
1209311613	jln_1392	0.243004319
1209311614	jln_1392	0.756995681
1209311614	jln_1393	1
1209311614	jln_1394	1
1209311609	jln_1395	0.645682614
1209311614	jln_1395	0.354317386
1209311614	jln_1396	1
1209311614	jln_1397	1
1209311614	jln_1398	1
1209311614	jln_1399	1
1209311614	jln_1400	1
1209311614	jln_1401	1
1209311610	jln_1402	1
1209311610	jln_1403	1
1209311610	jln_1404	1
1209311610	jln_1405	1
1209311610	jln_1406	1
1209311609	jln_1407	1
1209311610	jln_1408	1
1209311610	jln_1409	1
1209311610	jln_1410	1
1209311609	jln_1411	1
1209311609	jln_1412	0.730603894
1209311614	jln_1412	0.269396106
1209311609	jln_1413	1
1209311609	jln_1414	1
1209311609	jln_1415	1
1209311609	jln_1416	1
1209312701	jln_1417	1
1209312519	jln_1418	0.398469568
1209312520	jln_1418	0.601530432
1209311611	jln_1419	0.676077355
1209311616	jln_1419	0.323922645
1209312125	jln_1420	1
1209312125	jln_1421	1
1209312124	jln_1422	1
1209312425	jln_1423	1
1209312411	jln_1424	0.756626377
1209311620	jln_1424	0.243373623
1209312423	jln_1425	1
1209311615	jln_1426	1
1209314101	jln_1427	1
1209311621	jln_1428	1
1209311621	jln_1429	1
1209311621	jln_1430	1
1209312522	jln_1431	0.140887735
1209312523	jln_1431	0.10328386
1209312802	jln_1431	0.755828405
1209311902	jln_1432	1
1209311912	jln_1433	1
1209311625	jln_1434	1
1209312411	jln_1435	1
1209312414	jln_1436	0.765307389
1209312415	jln_1436	0.234692611
1209312414	jln_1437	0.323423262
1209312415	jln_1437	0.676576738
1209312415	jln_1438	1
1209312415	jln_1439	1
1209312415	jln_1440	1
1209312415	jln_1441	1
1209312415	jln_1442	1
1209312415	jln_1443	1
1209312415	jln_1444	1
1209311615	jln_1445	0.337275763
1209311620	jln_1445	0.662724237
1209311321	jln_1446	0.445476847
1209311601	jln_1446	0.554523153
1209312419	jln_1447	1
1209312419	jln_1448	1
1209312419	jln_1449	1
1209312419	jln_1450	1
1209312419	jln_1451	1
1209312419	jln_1452	1
1209312419	jln_1453	1
1209312419	jln_1454	1
1209312419	jln_1455	1
1209312419	jln_1456	1
1209312419	jln_1457	1
1209312419	jln_1458	1
1209312419	jln_1459	1
1209312419	jln_1460	1
1209311620	jln_1461	1
1209311919	jln_1462	0.393256365
1209311924	jln_1462	0.606743635
1209312411	jln_1463	1
1209311903	jln_1464	0.495760183
1209311908	jln_1464	0.504239817
1209312411	jln_1465	1
1209312411	jln_1466	1
1209313308	jln_1467	0.471238489
1209313309	jln_1467	0.528761511
1209313304	jln_1468	0.66883744
1209313309	jln_1468	0.33116256
1209314101	jln_1469	1
1209311804	jln_1470	1
1209312425	jln_1471	1
1209312716	jln_1472	0.831604704
1209312721	jln_1472	0.168395296
1209312406	jln_1473	0.225764192
1209312411	jln_1473	0.774235808
1209312411	jln_1474	1
1209312411	jln_1475	1
1209313303	jln_1476	0.518460763
1209313308	jln_1476	0.481539237
1209311619	jln_1477	1
1209312411	jln_1478	1
1209311804	jln_1479	1
1209311805	jln_1480	0.196140752
1209311901	jln_1480	0.608177416
1209311810	jln_1480	0.195681832
1209312406	jln_1481	1
1209311920	jln_1482	0.329706564
1209311925	jln_1482	0.03172768
1209312721	jln_1482	0.638565756
1209311920	jln_1483	0.644457767
1209312716	jln_1483	0.355542233
1209311505	jln_1484	0.113371501
1209311601	jln_1484	0.820648749
1209311510	jln_1484	0.06597975
1209311601	jln_1485	0.448530165
1209311606	jln_1485	0.551469835
1209311601	jln_1486	1
1209311601	jln_1487	1
1209311601	jln_1488	1
1209311601	jln_1489	1
1209311614	jln_1490	1
1209311623	jln_1491	1
1209311902	jln_1492	1
1209311804	jln_1493	0.769170799
1209311805	jln_1493	0.230829201
1209312424	jln_1494	0.311999089
1209312425	jln_1494	0.688000911
1209312425	jln_1495	0.250797864
1209312705	jln_1495	0.749202136
1209312705	jln_1496	1
1209312705	jln_1497	1
1209312705	jln_1498	1
1209312705	jln_1499	1
1209312705	jln_1500	1
1209312705	jln_1501	1
1209312705	jln_1502	1
1209312425	jln_1503	0.041338349
1209312705	jln_1503	0.958661651
1209312705	jln_1504	1
1209312425	jln_1505	0.807299179
1209312705	jln_1505	0.192700821
1209312425	jln_1506	1
1209312425	jln_1507	0.610264916
1209312705	jln_1507	0.389735084
1209312705	jln_1508	1
1209312425	jln_1509	0.579450856
1209312705	jln_1509	0.420549144
1209314101	jln_1510	1
1209312425	jln_1511	0.990275038
1209311906	jln_1512	0.474075998
1209311907	jln_1512	0.525924002
1209311608	jln_1513	1
1209312416	jln_1514	1
1209311914	jln_1515	1
1209311914	jln_1516	1
1209313307	jln_1517	1
1209312422	jln_1518	0.456132365
1209312702	jln_1518	0.543867635
1209311906	jln_1519	1
1209312703	jln_1520	1
1209311925	jln_1521	0.343617273
1209312721	jln_1521	0.656382727
1209312425	jln_1522	1
1209311918	jln_1523	1
1209311620	jln_1524	1
1209311618	jln_1525	0.944848457
1209311619	jln_1525	0.055151543
1209312507	jln_1526	1
1209311520	jln_1527	1
1209312707	jln_1528	1
1209311619	jln_1529	0.622660586
1209311620	jln_1529	0.377339414
1209312521	jln_1530	1
1209312521	jln_1531	1
1209311525	jln_1532	1
1209311825	jln_1533	1
1209311922	jln_1534	1
1209311922	jln_1535	1
1209311922	jln_1536	1
1209311912	jln_1537	0.044083207
1209311916	jln_1537	0.173865137
1209311917	jln_1537	0.449551243
1209311921	jln_1537	0.284195899
1209311922	jln_1537	0.048304513
1209311620	jln_1538	1
1209311619	jln_1539	0.675283476
1209311624	jln_1539	0.324716524
1209311624	jln_1540	0.86606393
1209311625	jln_1540	0.13393607
1209311619	jln_1541	1
1209311907	jln_1542	1
1209312611	jln_1543	1
1209311619	jln_1544	0.229192608
1209311620	jln_1544	0.770807392
1209311607	jln_1545	1
1209311607	jln_1546	1
1209311607	jln_1547	1
1209311607	jln_1548	1
1209311607	jln_1549	1
1209311607	jln_1550	1
1209311607	jln_1551	1
1209311607	jln_1552	1
1209311607	jln_1553	1
1209311607	jln_1554	1
1209311607	jln_1555	1
1209311607	jln_1556	1
1209311607	jln_1557	1
1209311607	jln_1558	1
1209311607	jln_1559	1
1209311607	jln_1560	1
1209311607	jln_1561	1
1209311607	jln_1562	1
1209311607	jln_1563	0.578483725
1209311612	jln_1563	0.421516275
1209311607	jln_1564	1
1209312412	jln_1565	1
1209312412	jln_1566	1
1209312412	jln_1567	1
1209311520	jln_1568	1
1209311908	jln_1569	1
1209311611	jln_1570	1
1209311613	jln_1571	0.178385706
1209311618	jln_1571	0.821614294
1209311905	jln_1572	0.056219911
1209312701	jln_1572	0.404935775
1209311909	jln_1572	0.143489349
1209311910	jln_1572	0.395354965
1209311810	jln_1573	1
1209311810	jln_1574	0.628277596
1209311906	jln_1574	0.371722404
1209311620	jln_1575	1
1209311620	jln_1576	0.877521917
1209312416	jln_1576	0.122478083
1209312123	jln_1577	0.478252405
1209312403	jln_1577	0.521747595
1209311905	jln_1578	0.63806561
1209311910	jln_1578	0.36193439
1209312521	jln_1579	1
1209313305	jln_1580	0.451494416
1209313310	jln_1580	0.54095683
1209313305	jln_1581	1
1209311510	jln_1582	1
1209312520	jln_1583	1
1209313301	jln_1584	0.019464234
1209313302	jln_1584	0.980535766
1209312519	jln_1585	0.303853894
1209312520	jln_1585	0.696146106
1209312520	jln_1586	1
1209312403	jln_1587	1
1209312403	jln_1588	1
1209312403	jln_1589	1
1209312520	jln_1590	1
1209312520	jln_1591	1
1209311614	jln_1592	1
1209312405	jln_1593	1
1209311614	jln_1594	0.858715433
1209311619	jln_1594	0.141284567
1209312410	jln_1595	0.104759749
1209312506	jln_1595	0.895240251
1209312520	jln_1596	0.575075158
1209312525	jln_1596	0.424924842
1209312404	jln_1597	0.271263083
1209312405	jln_1597	0.728736917
1209312405	jln_1598	1
1209312405	jln_1599	1
1209312410	jln_1600	1
1209312124	jln_1601	1
1209312403	jln_1602	1
1209312403	jln_1603	1
1209312403	jln_1604	1
1209312708	jln_1605	1
1209312425	jln_1606	1
1209312124	jln_1607	1
1209312124	jln_1608	1
1209312124	jln_1609	1
1209312124	jln_1610	1
1209312124	jln_1611	1
1209312506	jln_1612	1
1209312410	jln_1613	0.541755669
1209312506	jln_1613	0.458244331
1209312506	jln_1614	1
1209312506	jln_1615	1
1209312506	jln_1616	1
1209312506	jln_1617	1
1209312506	jln_1618	1
1209312506	jln_1619	1
1209312506	jln_1620	1
1209312506	jln_1621	1
1209312506	jln_1622	1
1209312506	jln_1623	1
1209312506	jln_1624	1
1209312506	jln_1625	1
1209312506	jln_1626	1
1209312506	jln_1627	1
1209312506	jln_1628	1
1209312506	jln_1629	1
1209312506	jln_1630	1
1209312410	jln_1631	0.383810077
1209312506	jln_1631	0.616189923
1209312409	jln_1632	0.043976255
1209312410	jln_1632	0.642246711
1209312506	jln_1632	0.313777034
1209312409	jln_1633	0.005606966
1209312410	jln_1633	0.636028242
1209312506	jln_1633	0.358364792
1209312506	jln_1634	1
1209312506	jln_1635	1
1209312506	jln_1636	1
1209312506	jln_1637	1
1209312506	jln_1638	1
1209312506	jln_1639	1
1209312506	jln_1640	1
1209312506	jln_1641	1
1209312506	jln_1642	0.983355078
1209312506	jln_1643	1
1209312506	jln_1644	1
1209312506	jln_1645	1
1209312506	jln_1646	1
1209312409	jln_1647	0.220592504
1209312410	jln_1647	0.432565861
1209312506	jln_1647	0.346841635
1209312409	jln_1648	0.19962035
1209312410	jln_1648	0.378167582
1209312506	jln_1648	0.422212069
1209312409	jln_1649	0.337727486
1209312410	jln_1649	0.662272514
1209312409	jln_1650	0.137680309
1209312410	jln_1650	0.295354142
1209312506	jln_1650	0.566965549
1209312506	jln_1651	0.992719576
1209312506	jln_1652	1
1209312506	jln_1653	1
1209312506	jln_1654	1
1209312124	jln_1655	1
1209312124	jln_1656	1
1209312124	jln_1657	1
1209312124	jln_1658	1
1209312124	jln_1659	1
1209312124	jln_1660	1
1209312124	jln_1661	1
1209312124	jln_1662	1
1209311620	jln_1663	1
1209312702	jln_1664	1
1209311609	jln_1665	1
1209311910	jln_1666	1
1209312411	jln_1667	1
1209312425	jln_1668	1
1209311907	jln_1669	1
1209311907	jln_1670	1
1209311907	jln_1671	1
1209312501	jln_1672	0.840147763
1209312506	jln_1672	0.159852237
1209312705	jln_1673	1
1209312705	jln_1674	1
1209312705	jln_1675	1
1209312705	jln_1676	1
1209312705	jln_1677	1
1209312705	jln_1678	1
1209312705	jln_1679	1
1209312705	jln_1680	1
1209312421	jln_1681	0.300216343
1209312422	jln_1681	0.208170247
1209312702	jln_1681	0.49161341
1209311505	jln_1682	0.342623175
1209311510	jln_1682	0.377074516
1209311606	jln_1682	0.280302308
1209312123	jln_1683	0.226798002
1209311608	jln_1683	0.089327113
1209311609	jln_1683	0.212614044
1209311912	jln_1683	0.21402356
1209311913	jln_1683	0.257237281
1209311624	jln_1684	1
1209311620	jln_1685	0.369637864
1209311625	jln_1685	0.630362136
1209312425	jln_1686	1
1209312705	jln_1687	0.895215859
1209312801	jln_1687	0.104784141
1209312705	jln_1688	1
1209312705	jln_1689	0.989074652
1209312801	jln_1689	0.010925348
1209312705	jln_1690	1
1209312705	jln_1691	1
1209312705	jln_1692	1
1209312705	jln_1693	1
1209312621	jln_1694	1
1209312621	jln_1695	1
1209312621	jln_1696	1
1209312621	jln_1697	1
1209312621	jln_1698	1
1209312621	jln_1699	1
1209312621	jln_1700	1
1209311809	jln_1701	0.363503347
1209311810	jln_1701	0.636496653
1209311809	jln_1702	1
1209311809	jln_1703	1
1209312417	jln_1704	1
1209312417	jln_1705	1
1209311615	jln_1706	1
1209312616	jln_1707	0.753945528
1209312617	jln_1707	0.246054472
1209311905	jln_1708	1
1209312408	jln_1709	1
1209312512	jln_1710	1
1209312411	jln_1711	1
1209312701	jln_1712	1
1209311604	jln_1713	0.261201626
1209311605	jln_1713	0.738798374
1209312621	jln_1714	1
1209312706	jln_1715	1
1209312411	jln_1716	1
1209313303	jln_1717	1
1209312425	jln_1718	1
1209311907	jln_1719	1
1209312711	jln_1720	1
1209311915	jln_1721	1
1209311608	jln_1722	0.181471369
1209311609	jln_1722	0.818528631
1209312411	jln_1723	0.671842633
1209312412	jln_1723	0.328157367
1209312425	jln_1724	0.783014094
1209312404	jln_1725	1
1209312404	jln_1726	0.040000364
1209312405	jln_1726	0.959999636
1209312405	jln_1727	1
1209312221	jln_1728	1
1209312402	jln_1729	0.159862389
1209312403	jln_1729	0.535690027
1209312404	jln_1729	0.304447584
1209312402	jln_1730	0.788720813
1209312403	jln_1730	0.211279187
1209312403	jln_1731	1
1209312402	jln_1732	0.02160669
1209312403	jln_1732	0.97839331
1209311510	jln_1733	1
1209311509	jln_1734	0.623227534
1209311510	jln_1734	0.376772466
1209311509	jln_1735	0.390643759
1209311510	jln_1735	0.609356241
1209311509	jln_1736	0.373399505
1209311510	jln_1736	0.626600495
1209311510	jln_1737	1
1209311505	jln_1738	0.183894151
1209311509	jln_1738	0.252786068
1209311510	jln_1738	0.563319781
1209312125	jln_1739	0.124055625
1209312405	jln_1739	0.875944375
1209312125	jln_1740	1
1209312410	jln_1741	1
1209312409	jln_1742	0.419302283
1209312410	jln_1742	0.580697717
1209312404	jln_1743	0.94734071
1209312409	jln_1743	0.05265929
1209312124	jln_1744	1
1209312124	jln_1745	1
1209312410	jln_1746	0.891564999
1209312506	jln_1746	0.108435001
1209312410	jln_1747	0.991913544
1209312506	jln_1747	0.008086456
1209312410	jln_1748	0.897762228
1209312506	jln_1748	0.102237772
1209312410	jln_1749	0.995521462
1209312506	jln_1749	0.004478538
1209312410	jln_1750	1
1209312410	jln_1751	1
1209312410	jln_1752	1
1209312410	jln_1753	1
1209312410	jln_1754	1
1209312410	jln_1755	1
1209312410	jln_1756	1
1209312410	jln_1757	1
1209312410	jln_1758	1
1209312410	jln_1759	1
1209312410	jln_1760	1
1209312410	jln_1761	1
1209312410	jln_1762	1
1209312410	jln_1763	1
1209312410	jln_1764	1
1209312410	jln_1765	1
1209312410	jln_1766	1
1209312410	jln_1767	1
1209312410	jln_1768	1
1209312410	jln_1769	1
1209312410	jln_1770	1
1209312410	jln_1771	1
1209312410	jln_1772	1
1209312410	jln_1773	1
1209312410	jln_1774	1
1209312410	jln_1775	1
1209312410	jln_1776	1
1209312410	jln_1777	1
1209312410	jln_1778	0.813925583
1209312506	jln_1778	0.186074417
1209312410	jln_1779	0.771573342
1209312506	jln_1779	0.228426658
1209312410	jln_1780	0.941816481
1209312506	jln_1780	0.058183519
1209312410	jln_1781	0.828724167
1209312506	jln_1781	0.171275833
1209312410	jln_1782	1
1209312410	jln_1783	1
1209312410	jln_1784	1
1209312410	jln_1785	1
1209312410	jln_1786	1
1209312410	jln_1787	1
1209312410	jln_1788	1
1209312405	jln_1789	0.060537568
1209312410	jln_1789	0.939462432
1209312410	jln_1790	1
1209312410	jln_1791	1
1209312410	jln_1792	1
1209312410	jln_1793	1
1209312410	jln_1794	1
1209312410	jln_1795	1
1209312410	jln_1796	1
1209312410	jln_1797	1
1209312410	jln_1798	1
1209312411	jln_1799	0.611656787
1209312416	jln_1799	0.388343213
1209311616	jln_1800	0.267933447
1209311621	jln_1800	0.732066553
1209312703	jln_1801	1
1209311615	jln_1802	0.161703117
1209312411	jln_1802	0.781475547
1209312416	jln_1802	0.056821337
1209311622	jln_1803	1
1209311910	jln_1804	1
1209311615	jln_1805	1
1209311615	jln_1806	1
1209312411	jln_1807	1
1209312411	jln_1808	1
1209312423	jln_1809	1
1209312405	jln_1810	1
1209312404	jln_1811	0.991082925
1209312405	jln_1811	0.008917075
1209311603	jln_1812	1
1209311602	jln_1813	0.149374068
1209311603	jln_1813	0.850625932
1209311603	jln_1814	1
1209312514	jln_1815	0.510270977
1209312515	jln_1815	0.220676462
1209312519	jln_1815	0.269052561
1209312124	jln_1816	1
1209312124	jln_1817	1
1209312124	jln_1818	1
1209312124	jln_1819	1
1209311603	jln_1820	1
1209311603	jln_1821	1
1209311603	jln_1822	1
1209312520	jln_1823	0.663384358
1209312525	jln_1823	0.336615642
1209311603	jln_1824	1
1209311603	jln_1825	1
1209312515	jln_1826	0.436262112
1209312520	jln_1826	0.563737888
1209311602	jln_1827	0.088342354
1209311607	jln_1827	0.310045535
1209311514	jln_1827	0.25440764
1209312419	jln_1827	0.347204471
1209312802	jln_1828	0.660318269
1209312807	jln_1828	0.339681731
1209311603	jln_1829	1
1209311603	jln_1830	0.360948973
1209311608	jln_1830	0.232575534
1209312520	jln_1830	0.142986797
1209312525	jln_1830	0.263488696
1209312419	jln_1831	1
1209312419	jln_1832	1
1209312419	jln_1833	0.092719703
1209312424	jln_1833	0.907280297
1209311910	jln_1834	0.669482567
1209311915	jln_1834	0.330517433
1209312519	jln_1835	1
1209311619	jln_1836	1
1209311619	jln_1837	1
1209311619	jln_1838	1
1209311321	jln_1839	1
1209312422	jln_1840	0.359760898
1209312702	jln_1840	0.640239102
1209311325	jln_1841	0.434495076
1209312121	jln_1841	0.565504924
1209311604	jln_1842	0.114890556
1209311609	jln_1842	0.885109444
1209312711	jln_1843	1
1209312425	jln_1844	1
1209311904	jln_1845	0.860453251
1209311909	jln_1845	0.139546749
1209312506	jln_1846	1
1209312410	jln_1847	0.122911111
1209312506	jln_1847	0.877088889
1209312506	jln_1848	1
1209312410	jln_1849	0.042925966
1209312506	jln_1849	0.957074034
1209312506	jln_1850	1
1209312506	jln_1851	1
1209312405	jln_1852	1
1209312410	jln_1853	1
1209312409	jln_1854	0.318437614
1209312410	jln_1854	0.681562386
1209312410	jln_1855	1
1209312411	jln_1856	1
1209311907	jln_1857	0.96616351
1209311912	jln_1857	0.03383649
1209311624	jln_1858	0.915129779
1209311904	jln_1858	0.084870221
1209311612	jln_1859	0.247435516
1209311613	jln_1859	0.752564484
1209311612	jln_1860	1
1209311612	jln_1861	1
1209311612	jln_1862	1
1209311607	jln_1863	0.055618364
1209311612	jln_1863	0.815907595
1209311613	jln_1863	0.128474041
1209311612	jln_1864	1
1209311612	jln_1865	1
1209311612	jln_1866	1
1209311612	jln_1867	1
1209311607	jln_1868	0.64902163
1209311608	jln_1868	0.174371071
1209311613	jln_1868	0.176607298
1209311608	jln_1869	0.203725879
1209311613	jln_1869	0.796274121
1209311607	jln_1870	0.090832392
1209311608	jln_1870	0.656826972
1209311613	jln_1870	0.252340636
1209311607	jln_1871	0.066318324
1209311608	jln_1871	0.711073628
1209311613	jln_1871	0.222608048
1209311607	jln_1872	0.068002555
1209311608	jln_1872	0.931997445
1209311607	jln_1873	0.037856951
1209311608	jln_1873	0.962143049
1209311607	jln_1874	0.015623534
1209311608	jln_1874	0.70314684
1209311613	jln_1874	0.281229626
1209311613	jln_1875	1
1209311612	jln_1876	0.482515325
1209311613	jln_1876	0.517484675
1209312706	jln_1877	1
1209312706	jln_1878	1
1209312706	jln_1879	1
1209312706	jln_1880	1
1209312706	jln_1881	1
1209312706	jln_1882	0.794721782
1209312711	jln_1882	0.205278218
1209312706	jln_1883	0.885642097
1209312711	jln_1883	0.114357903
1209312706	jln_1884	1
1209311903	jln_1885	1
1209311902	jln_1886	0.572914962
1209311907	jln_1886	0.427085038
1209311902	jln_1887	0.568032629
1209311907	jln_1887	0.431967371
1209311919	jln_1888	1
1209311922	jln_1889	1
1209311916	jln_1890	1
1209311916	jln_1891	1
1209311916	jln_1892	1
1209312708	jln_1893	1
1209311914	jln_1894	0.45566723
1209313307	jln_1894	0.54433277
1209311614	jln_1895	0.929619545
1209311619	jln_1895	0.070380455
1209311619	jln_1896	1
1209311620	jln_1897	1
1209311615	jln_1898	0.556051597
1209312522	jln_1898	0.327599719
1209312523	jln_1898	0.116348684
1209311610	jln_1899	0.305848301
1209311615	jln_1899	0.694151699
1209311615	jln_1900	1
1209311623	jln_1901	1
1209313307	jln_1902	1
1209312411	jln_1903	0.744032731
1209312412	jln_1903	0.255967269
1209312805	jln_1904	1
1209311906	jln_1905	0.948804726
1209311907	jln_1905	0.051195274
1209311525	jln_1906	1
1209312701	jln_1907	1
1209312701	jln_1908	1
1209311324	jln_1909	0.914349841
1209311604	jln_1909	0.085650159
1209311623	jln_1910	0.141033273
1209311624	jln_1910	0.665032169
1209311625	jln_1910	0.193934558
1209311617	jln_1911	0.390356705
1209311622	jln_1911	0.609643295
1209311624	jln_1912	0.251273041
1209311625	jln_1912	0.325233833
1209311904	jln_1912	0.423493126
1209311620	jln_1913	0.379260356
1209311621	jln_1913	0.35154036
1209312702	jln_1913	0.17445368
1209312703	jln_1913	0.094745604
1209313312	jln_1914	1
1209312805	jln_1915	1
1209312805	jln_1916	1
1209312525	jln_1917	0.108722714
1209312805	jln_1917	0.674268032
1209312901	jln_1917	0.217009254
1209312805	jln_1918	1
1209312805	jln_1919	0.941207221
1209312901	jln_1919	0.058792779
1209312805	jln_1920	1
1209312708	jln_1921	0.252621596
1209312713	jln_1921	0.18553538
1209313303	jln_1921	0.561843024
1209312425	jln_1922	1
1209311904	jln_1923	1
1209312403	jln_1924	1
1209311615	jln_1925	1
1209311615	jln_1926	1
1209311615	jln_1927	1
1209311615	jln_1928	1
1209311615	jln_1929	1
1209312502	jln_1930	0.154431054
1209312507	jln_1930	0.845568946
1209312507	jln_1931	1
1209312507	jln_1932	1
1209312507	jln_1933	1
1209312507	jln_1934	1
1209312507	jln_1935	1
1209311619	jln_1936	0.324281442
1209311624	jln_1936	0.665877235
1209311525	jln_1937	0.111527338
1209311805	jln_1937	0.430691743
1209311810	jln_1937	0.457780919
1209311612	jln_1938	0.610545771
1209311613	jln_1938	0.389454229
1209311612	jln_1939	0.443208529
1209311617	jln_1939	0.556791471
1209311612	jln_1940	1
1209311908	jln_1941	1
1209312721	jln_1942	1
1209311622	jln_1943	1
1209311623	jln_1944	0.769722453
1209311903	jln_1944	0.230277547
1209312525	jln_1945	1
1209312611	jln_1946	0.604820019
1209312525	jln_1946	0.395179981
1209312611	jln_1947	0.603854902
1209312525	jln_1947	0.396145098
1209312611	jln_1948	0.751125589
1209312525	jln_1948	0.248874411
1209312611	jln_1949	0.612689131
1209312525	jln_1949	0.387310869
1209312611	jln_1950	0.699445197
1209312525	jln_1950	0.300554803
1209312525	jln_1951	1
1209312519	jln_1952	1
1209312519	jln_1953	1
1209312519	jln_1954	1
1209312401	jln_1955	1
1209312401	jln_1956	1
1209312401	jln_1957	1
1209311615	jln_1958	1
1209311615	jln_1959	1
1209311615	jln_1960	1
1209312512	jln_1961	1
1209312125	jln_1962	1
1209311615	jln_1963	1
1209311615	jln_1964	1
1209311615	jln_1965	1
1209311615	jln_1966	1
1209311615	jln_1967	1
1209311615	jln_1968	1
1209311615	jln_1969	1
1209311615	jln_1970	1
1209312125	jln_1971	1
1209312125	jln_1972	1
1209312125	jln_1973	1
1209312125	jln_1974	1
1209311609	jln_1975	1
1209312125	jln_1976	1
1209312405	jln_1977	1
1209312405	jln_1978	1
1209312405	jln_1979	1
1209312420	jln_1980	1
1209312420	jln_1981	1
1209312420	jln_1982	1
1209312519	jln_1983	1
1209312519	jln_1984	1
1209312519	jln_1985	1
1209312519	jln_1986	1
1209312519	jln_1987	1
1209312519	jln_1988	1
1209312519	jln_1989	1
1209312519	jln_1990	1
1209312519	jln_1991	1
1209312519	jln_1992	1
1209311610	jln_1993	1
1209311610	jln_1994	1
1209311610	jln_1995	1
1209312401	jln_1996	0.310039157
1209312406	jln_1996	0.689960843
1209312401	jln_1997	0.709788259
1209312406	jln_1997	0.290211741
1209312401	jln_1998	1
1209312125	jln_1999	1
1209312512	jln_2000	1
1209312512	jln_2001	1
1209312125	jln_2002	1
1209312125	jln_2003	1
1209312125	jln_2004	1
1209311609	jln_2005	0.430435548
1209311610	jln_2005	0.569564452
1209312519	jln_2006	0.839519472
1209312520	jln_2006	0.160480528
1209312519	jln_2007	0.489328354
1209312520	jln_2007	0.510671646
